Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Use (All Water Sources) (kgal),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Use (All Water Sources) (kgal),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
12204,4410007,625000.0,1923,1,100,68.4,17.2,0.1,,,,,,5.806639860095909,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105,4735452,61800.0,1928,1,100,89.5,4.7,0.7,,,,,,5.4988062272974405,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12532,4398059,214300.0,1964,1,100,110.0,5.4,1.0,14491.3,,,,,6.71174039505618,9.581303748336634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10795,2734748,94252.0,1940,1,100,68.1,2.7,0.6,3893.6,40.647385,-73.974573,12.0,504.0,5.83305481036034,8.267089458519244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14243,4408067,196700.0,1961,1,100,111.5,4.0,1.0,,,,,,6.994758322603711,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11391,3523222,57600.0,1935,1,100,63.6,2.7,0.5,2845.1,40.615946,-73.956521,14.0,544.0,5.296816240421769,7.953353495327592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11879,5802572,73500.0,1932,1,100,67.5,2.8,0.6,3133.6,40.576095,-73.965727,13.0,36001.0,5.444579873526289,8.049937782351622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8926,5050272,223712.0,1962,1,40,36.2,6.6,0.1,,40.700594,-73.987734,2.0,13.0,5.083265985131163,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14234,2775196,57144.0,1955,1,100,110.8,5.0,0.9,6155.7,,,,,5.6842598081673374,8.725133760827811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10254,2682311,54300.0,1999,1,100,58.7,3.9,0.5,,40.673347,-73.889535,5.0,1152.0,4.865224091322398,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9338,2669080,75535.0,1926,1,100,90.7,3.6,0.8,,40.675243,-73.969483,8.0,207.0,5.774240938304763,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8805,2807764,207100.0,1950,1,100,56.9,3.2,0.5,6894.2,40.887266,-73.911646,8.0,297.0,6.217802989318711,8.838435757389979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13922,2772568,55662.0,1961,1,100,87.2,4.6,0.0,2036.0,,,,,5.592478405097527,7.618742377670413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,2617128,58578.0,1988,1,100,111.9,11.2,0.8,3896.6,40.732475,-73.989338,3.0,42.0,5.3867860145356445,8.267859657011787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3694,1261461,1142417.0,2003,1,100,113.6,25.8,0.0,1825.8,40.752236,-73.979712,5.0,82.0,3.4531571205928664,7.509773526130981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,5877321,347000.0,2014,1,100,18.7,5.5,,828.7,40.740531,-73.99113,5.0,58.0,,6.719858207854997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10645,2842434,129126.0,1926,1,100,64.7,3.7,0.5,6267.5,40.647175,-73.961042,14.0,51001.0,5.890262041598819,8.74313283003245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,4372203,98234.0,1929,1,90,81.6,12.8,0.1,6397.3,40.745693,-73.984453,5.0,74.0,5.549853992363464,8.763631305333469,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11250,2734779,102924.0,1956,1,100,73.2,3.9,0.6,,40.618198,-73.969347,12.0,448.0,5.939644798378185,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,5853364,133749.0,1964,1,100,52.6,6.8,0.0,,40.744811,-73.979909,6.0,72.0,2.856470206220483,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11053,3522985,132000.0,1940,1,100,69.3,2.8,0.6,4939.4,40.624966,-74.021276,10.0,142.0,6.188058763188655,8.504999145315532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12702,2813213,176480.0,1956,1,100,29.4,4.9,0.1,14785.6,,,,,4.882801922586371,9.601409013133775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2794284,56756.0,1893,1,100,127.6,,,6595.4,40.732,-73.985185,3.0,40.0,,8.794127715321254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7413,4929138,98922.0,1928,1,100,115.5,7.2,1.0,16821.1,40.859444,-73.893517,5.0,39902.0,6.1452580202873985,9.730389329723875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9737,4925815,90215.0,2006,1,100,63.3,6.4,0.5,,40.687618,-73.958032,3.0,233.0,5.414766179191283,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6547,4835756,147445.0,1921,1,100,89.4,7.3,0.7,15800.5,40.83215,-73.912702,4.0,175.0,6.227919112481864,9.667796864083968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13385,2803866,57909.0,1937,1,100,82.8,4.1,0.7,2357.9,,,,,5.3471075307174685,7.765526671377002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4651,2787232,70322.0,1929,1,100,59.1,6.8,0.4,2870.3,40.776063,-73.960212,8.0,142.0,4.9684234452869465,7.9621718329075515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9298,2805283,109380.0,1970,1,100,26.0,7.9,,,40.664714,-73.982323,6.0,151.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12526,4412049,50996.0,1939,1,100,53.0,2.6,0.5,1639.0,,,,,4.825108606353353,7.40184157874383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2932,4038855,114992.0,1929,1,100,82.8,5.8,,5189.4,40.768585,-73.987271,4.0,139.0,6.325970566275652,8.55437336254052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10316,4046046,54854.0,2013,1,100,71.0,7.3,0.5,2657.8,40.655121,-73.873052,5.0,1070.0,4.73795129722191,7.885253991897407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7943,4411824,77850.0,1940,1,100,69.0,3.3,0.6,4216.0,40.867449,-73.894842,7.0,40304.0,5.46848199307136,8.346642090221199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8781,4382862,56148.0,1999,1,100,62.3,4.2,0.5,3442.5,40.88471,-73.910315,8.0,297.0,4.966335035199676,8.14395323060281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229,1069082,1159795.0,1928,1,100,84.6,13.4,,,40.742534,-73.984666,5.0,56.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7150,2653133,81600.0,1952,1,100,55.1,2.8,0.2,5105.5,40.843139,-73.91447,4.0,209.0,5.543222409643759,8.538073668995592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8684,4479636,72280.0,1928,1,100,80.8,3.6,0.0,4284.2,40.880053,-73.905121,8.0,289.0,5.89330029832075,8.362689115818716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,2743146,89423.0,1911,1,100,77.2,14.7,0.0,2307.2,40.751723,-73.980716,5.0,82.0,5.231108616854587,7.7437899470906295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7854,2977498,81315.0,1973,1,100,87.0,4.0,0.1,9903.5,40.86547,-73.891472,7.0,40502.0,6.177113893994611,9.200643508997318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14792,5851568,161500.0,1968,1,100,33.5,9.8,0.0,3005.2,40.612357,-74.092035,1.0,47.0,-1.6094379124341003,8.008099400495006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1516,4035774,97646.0,2012,1,100,102.9,14.9,0.5,5062.8,40.755951,-73.996463,4.0,111.0,5.62293388679288,8.529674968918293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7236,3547853,66000.0,1925,1,100,84.2,4.5,0.7,5575.8,40.848743,-73.917856,5.0,21502.0,5.571012696691494,8.62619108379135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6727,4926018,65667.0,1927,1,100,97.5,4.8,0.9,,40.832955,-73.925212,4.0,193.0,5.637998734110198,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7615,3015723,93180.0,1936,1,100,88.6,4.3,0.8,8482.0,40.864312,-73.901467,7.0,265.0,5.897977704014518,9.045701550034536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12734,4896932,59596.0,1963,1,95,95.9,5.3,0.8,4491.3,,,,,5.517854422268135,8.4098974711239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13842,2641865,196000.0,1960,1,100,72.3,7.2,0.5,6490.1,,,,,5.520660597691477,8.778033217899921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12997,4039528,73470.0,1956,1,100,60.5,5.9,0.4,3971.7,,,,,5.294309345150498,8.28694949361172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11559,4845565,156610.0,1957,1,100,141.0,,,9120.2,40.591565,-73.967591,15.0,388.0,7.024293095230089,9.118247012652484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7695,2787364,59000.0,1929,1,100,142.4,6.1,0.1,10750.2,40.871994,-73.904453,7.0,269.0,6.267959273919186,9.282679638033906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4556,4390418,307000.0,2001,1,100,99.0,10.5,0.7,10578.7,40.75996,-73.960853,8.0,10602.0,6.919387363211845,9.266597824516806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10789,4818752,245202.0,1960,3,100,46.3,,,,40.64614,-73.980062,12.0,498.0,6.03572063836252,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6831,5915700,54684.0,1931,1,100,127.6,15.5,0.8,8575.9,40.803026,-73.912209,1.0,19.0,5.564520407322694,9.056711222794839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7274,4926046,171000.0,1930,1,100,185.8,4.5,1.0,,40.846549,-73.923725,5.0,20501.0,7.5217510212366445,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,4661392,121774.0,1927,1,95,62.3,12.3,0.2,,40.745465,-73.981512,5.0,72.0,4.821087692210561,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6185,2736776,54528.0,1920,1,100,105.2,3.8,0.0,5945.5,40.851647,-73.94009,12.0,275.0,5.919699980878671,8.690389909877634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6094,2658717,113125.0,1920,1,100,85.5,2.7,0.8,11875.3,40.858698,-73.93002,12.0,283.0,6.2138077782514225,9.382215891741629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11126,3935630,112829.0,1931,1,100,63.8,3.6,0.6,3884.6,40.61436,-74.033331,10.0,5601.0,5.72652196162569,8.264775297398032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7070,2660634,64000.0,1940,1,100,102.0,6.5,0.8,9380.6,40.842019,-73.911081,4.0,225.0,5.591360045241914,9.146399005839402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11207,2612589,257300.0,1960,1,100,70.6,4.4,0.6,,40.598695,-74.005916,11.0,282.0,5.522660198437729,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9891,2715805,175604.0,1910,1,100,45.3,6.0,0.3,,40.71711,-73.962573,1.0,555.0,5.3612921657094255,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10834,4042872,57600.0,1937,1,100,96.9,3.4,0.9,6655.4,40.639529,-73.973365,12.0,490.0,5.561450566078405,8.80318383420704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7166,2812174,74085.0,1930,1,100,170.9,11.0,1.0,,40.841519,-73.917735,4.0,219.0,6.368015645051504,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10302,2769630,400000.0,1971,1,100,42.0,7.5,0.2,,40.654796,-73.887811,5.0,1104.0,6.083131735633806,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370,4920292,159929.0,1966,1,100,73.8,4.2,,5607.4,40.77078,-73.959868,8.0,128.0,6.564560496600097,8.63184243297632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,2642032,61304.0,1910,1,100,114.8,14.8,0.0,,40.753362,-73.985169,5.0,84.0,5.728475087246572,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5971,2749509,58269.0,1930,1,100,95.7,6.0,0.3,5262.2,40.8379,-73.942083,12.0,245.0,5.826589903917748,8.568304469239779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,2605548,315918.0,1967,1,95,94.5,16.1,,8814.8,40.762629,-73.972125,5.0,11202.0,,9.084187405975602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7559,4591746,69399.0,1940,1,100,46.9,14.5,,7610.2,40.854654,-73.901821,5.0,23704.0,,8.937244731719321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3271,2718562,82662.0,1925,1,100,70.8,4.1,0.6,1617.3,40.782989,-73.98426,7.0,163.0,5.549853992363464,7.3885133711257325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1418514,62200.0,2003,1,100,147.9,28.0,,,40.765726,-73.958994,8.0,118.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6103,2817723,80178.0,1925,1,100,89.0,5.4,0.8,2573.7,40.854999,-73.931202,12.0,279.0,5.700777965635902,7.853099831247029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,2595904,65532.0,1956,1,100,65.8,2.7,0.0,3476.4,40.748105,-73.978494,6.0,80.0,5.591360045241914,8.153752554563304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3547,4409948,78725.0,1901,1,100,93.7,3.5,0.2,2556.8,40.793179,-73.976818,7.0,179.0,6.097849537811996,7.846511755571956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2851,2649558,236280.0,1928,1,100,120.8,18.9,0.3,9763.3,40.759821,-73.991607,4.0,121.0,6.696663808692069,9.186385737013325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9896,2544337,139901.0,2009,1,100,65.9,8.5,0.4,4311.8,40.71708,-73.963962,1.0,555.0,5.723911845951367,8.369110729323907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3129181,167856.0,1952,4,100,49.5,7.4,0.3,,,,,,5.263208189434469,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2760,2772636,268420.0,1923,1,100,86.5,17.6,0.0,13.7,40.755092,-73.988674,5.0,113.0,4.355425952876702,2.617395832834079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114,2703161,54725.0,1925,1,100,61.7,7.7,0.0,379.9,40.750916,-73.984556,5.0,84.0,5.02256386496153,5.93990806019358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11528,4618489,229233.0,2011,1,100,44.8,2.6,0.4,9213.2,40.574568,-73.99523,13.0,342.0,6.073505257444191,9.12839251732875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9677,2775672,57876.0,1986,1,100,85.0,2.6,0.8,6990.2,40.680305,-73.948122,3.0,247.0,5.480638923341991,8.852264447121822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
